,patient1,patient2,patient3,patient4,patient5,patient6,patient7,patient8,patient9,patient10,patient11,patient12,patient13,patient14,patient15,patient16,patient17,patient18,patient19,patient20,patient21,patient22,patient23,patient24,patient25,patient26,patient27,patient28,patient29,patient30,patient31,patient32,patient33,patient34,patient35,patient36,patient37,patient38,patient39,patient40,patient41,patient42,patient43,patient44,patient45,patient46,patient47,patient48,date
511,-0.018891268549073845,-0.28803974717882297,-0.060058126536192746,0.19348000965067325,-0.5240818435508166,-0.06791771542844167,-0.256185629289866,-0.021588341409033346,0.011960053591503414,-0.0771572399623186,-0.011611439631636647,-0.027729728628047567,0.11617699246968777,-0.14064588042986986,-0.21189693041368285,-0.17952963144270045,0.012823358666725165,-0.022486795731168227,0.6588497436810112,0.14172295971133042,-0.05327618541379324,0.687511044141676,-0.020250782969693334,-0.19844035392916956,-0.05406627322351698,-0.21377900871473451,-0.054645332154412404,0.01772176297531293,-0.03365651282490043,0.16316920376442645,0.13364242241911042,-0.0522065546628374,-0.06821030364408683,1.622696570114804,0.01228406006388641,0.527712520095622,-0.16219601544315226,-0.05628545706088893,-0.308371402833956,-0.04860290036135973,0.48551694980129834,0.149901978350229,-0.22292487123621327,0.02617369572733605,-0.05542708008477086,-0.0820901347645048,-0.042614019490036986,-0.0653117307439742,512
512,-0.007958286202729536,-0.2850415965464385,-0.060958224276084674,0.20470417318441836,-0.452529223209748,-0.07396460284613168,-0.2541588985423781,-0.019174946206472462,0.011662503398742238,-0.05435201340109948,-0.011175652039059333,-0.02180107499368622,0.13540173242763792,-0.13736348040065594,-0.212354219941304,-0.186527753786691,0.008382094511282393,-0.04217583004958149,0.41212764083288944,0.14227820506340477,-0.048249174716740104,0.8202649215399094,-0.019876492878361983,-0.19197198299294457,-0.06116064730897236,-0.20499263861397315,-0.05556110242979449,0.2024239030334164,-0.03745510740431619,0.16041024642453028,0.1385657872574706,-0.045598515431257446,-0.0701370586967947,1.7696560691734713,0.011342943904800215,0.9093961674193961,-0.16323092985689722,-0.05888131842799861,-0.3113949049070297,-0.047998582104133734,0.4559376844404932,0.15968976924938838,-0.22293012598511389,0.022254360150123456,-0.059194710243138375,-0.08375096790160183,-0.04321821481516636,-0.11009682127551135,513
513,0.0016333460516804732,-0.2844168667148706,-0.05894501909374465,0.2138025082757481,-0.37959820266376143,-0.0829499397298447,-0.25193226328464213,-0.019205048003313643,0.012184115074563656,-0.02303107195847022,-0.011747420568433212,-0.01608157663876275,0.15555689398319053,-0.13238820079650637,-0.20733067934820382,-0.1962627845126979,0.003051816026903919,-0.05004657159099646,0.21504862875446762,0.1430477370938596,-0.04392001467684834,0.9589408857374646,-0.02071486968581414,-0.18688600382877435,-0.07203447533279683,-0.19771726112405635,-0.05168395142356233,0.40922123812446304,-0.04167613780336697,0.15801099360284265,0.14415951256521967,-0.04253267307131037,-0.071213959920132,1.7385348763332429,0.011040402402331131,1.2908959400314102,-0.1682282399245192,-0.06218295093800692,-0.3147356559016663,-0.0473797703496872,0.42833688813018544,0.16563050542343938,-0.22236695931114295,0.01969314314260078,-0.06096802074357431,-0.08118472913960703,-0.04513651822038042,-0.10657208971011731,514
514,0.007636573920560177,-0.2875545220558636,-0.0554273798533889,0.22012959833246964,-0.3168937089836479,-0.09354377527107599,-0.2468897994079362,-0.020193009362280995,0.012387716182768349,0.017280203098854696,-0.01587126377088885,-0.011703386784396863,0.17664089224824492,-0.12717264931695071,-0.1931034621108199,-0.20361136838179728,-0.0008581096692230629,-0.05272884487561756,0.07072926141487225,0.1453466635781349,-0.04296533930034788,1.0886325217994106,-0.022951125709764965,-0.18399395832620627,-0.08419737846280223,-0.19379781331787,-0.042510210915560294,0.6210831890907691,-0.04655959494410564,0.15993543048108383,0.15008749725699985,-0.04265725343946874,-0.07203255061237462,1.50308016308163,0.011693872302591224,1.6065877456490305,-0.1760153436436405,-0.06869542415398036,-0.3169155731408081,-0.04630620721693586,0.4168103658583361,0.16866267978454597,-0.22263262015036334,0.019156856068348473,-0.061362648817553114,-0.077391935973219,-0.04670892899047177,-0.0904723110783903,515
515,0.007630284070394816,-0.29487619423321854,-0.05158968541652764,0.22577744329670094,-0.26914254483899824,-0.10505804585245304,-0.23908890840735253,-0.020035412887428675,0.012734481158328606,0.07272415014468572,-0.02240951104182798,-0.008112671379606917,0.19670580625727654,-0.1227363212308642,-0.1693922854989102,-0.2054212742287972,-0.003401432762241177,-0.05595948397785641,-0.03297036428703212,0.14909204900058962,-0.04498624636065206,1.2023263511584912,-0.024231658729973182,-0.18317916459750158,-0.09424458127388347,-0.1917419338267593,-0.028424235747563642,0.8264563277715244,-0.050166559933454015,0.16736113195453362,0.1538452956432147,-0.04538780610994678,-0.07192154643979173,1.093157596733799,0.012097899030855369,1.7999819674517348,-0.18320036843666337,-0.0777431573632298,-0.3158898019555849,-0.03765238073472113,0.4224969335499805,0.17115934801122912,-0.22281875220608977,0.019753202663387967,-0.06222582102114402,-0.07626213733888748,-0.04692332130501078,-0.08013256655332487,516
516,0.0024598665087128824,-0.30645041389741506,-0.048669776561272166,0.2314838333653029,-0.23516603147439707,-0.12075905874177226,-0.22884517640606145,-0.019092631958631104,0.014075524298689565,0.15808471614373668,-0.027562962331857857,-0.004171417428238455,0.21637578235138338,-0.11980461591288954,-0.13927559238706388,-0.2018814209713291,-0.005562156877595426,-0.05591969830024575,-0.1062880885374915,0.1513887404604766,-0.04784813506772774,1.302633343737007,-0.02365921386566299,-0.1840317657951553,-0.09856802684765409,-0.19074610001474532,-0.015487202825430507,1.0163568441131863,-0.051882399583859165,0.17782129215626574,0.15224465265386508,-0.05069484862450623,-0.06855607100963942,0.584012655385179,0.012522035223394595,1.8283796796987186,-0.1880465619388703,-0.08452741751398687,-0.3145444052483602,-0.012238893848170318,0.4424070944782552,0.1716442570507528,-0.22134897845439186,0.01795683311192972,-0.06439535800695666,-0.07874752095217491,-0.04516224374848901,-0.07864273040336658,517
517,-0.006875059619963542,-0.31994645505794045,-0.047943167644952045,0.23632027704408845,-0.21183122346335947,-0.14409971509856023,-0.2150960966815389,-0.018784745315360993,0.014470744110231457,0.2901087018844744,-0.029415618746720454,0.0010786218127701863,0.23692347041958509,-0.11752241444240114,-0.10681393425864419,-0.19485695064477043,-0.007634930514628334,-0.05003493353904394,-0.15170311207285236,0.150932105626239,-0.05075498169741828,1.3947557369728514,-0.023739203042658835,-0.18511894105898186,-0.09750944860137828,-0.19197771362395183,-0.007891997458471627,1.185795443867324,-0.05257095083451351,0.18850691739885206,0.1464025132829357,-0.05679308218983119,-0.06429851960840427,0.063144511363212,0.012083668676428058,1.666523169201898,-0.19041627600685374,-0.08612099444028772,-0.31649556924139727,0.035073909165617055,0.47157246203040226,0.17015964679460605,-0.2206481621564467,0.012314822039801512,-0.0670769763659092,-0.08244517963416824,-0.04282157394389347,-0.08153282762537217,518
518,-0.019409305252091114,-0.3325583783381845,-0.048339035337502764,0.2428750778673617,-0.19727439665157698,-0.1743685012358423,-0.1960987177165403,-0.01934934297746599,0.011409537347713147,0.48120238471941923,-0.0289820897751268,0.007032002365378154,0.2559807836123945,-0.11369857210447415,-0.07540980027093272,-0.18758632151062454,-0.010503355313456834,-0.04158334171510336,-0.17052822740625284,0.1509117077938124,-0.053670118802667255,1.4760936386534516,-0.02607888553234042,-0.1848741797615514,-0.09514978689274695,-0.19416013901469434,-0.0037203168147817295,1.3308863999164828,-0.05188748264132497,0.1980294294153221,0.13741877574276348,-0.06127391202446366,-0.0638457063993806,-0.37362731173096453,0.010406433206981633,1.3224791170874615,-0.191572870803896,-0.08319727957918288,-0.32050793378198433,0.1033465618792006,0.5020059958333618,0.16966560175454842,-0.22243304990499435,0.007077839384289266,-0.06859802943886298,-0.08367973277371576,-0.04085281239190751,-0.08491116008876864,519
519,-0.029604194725722413,-0.3425596827525045,-0.049389471476807015,0.25283085640172576,-0.1902803789406402,-0.2052689072460319,-0.1745708716054481,-0.019354525350390478,0.005337915999437476,0.7349837988004004,-0.027004094601303028,0.012539262920735705,0.2730021459282506,-0.1100050357326155,-0.0475057025645655,-0.1820858853284793,-0.01251663285179147,-0.0354140017242241,-0.17140499905301892,0.15675673813137797,-0.056652492777471516,1.5327230418337843,-0.02774592511101595,-0.1838264017683487,-0.09403265239769149,-0.1955464505506191,-0.0023775279185021536,1.446445853374759,-0.04907432019363701,0.2050839756135432,0.12473842082519346,-0.06296436695243507,-0.06866751223385191,-0.635125568744873,0.010458420012076947,0.8573239965770215,-0.1927573190643971,-0.07891076393796015,-0.3257482472794655,0.1861201109938019,0.5278794984768154,0.17217843155128443,-0.22482824456408124,0.005441818822884335,-0.0698040059187195,-0.08112273723464225,-0.03896897018500095,-0.08771506013334915,520
520,-0.034486029835576616,-0.3489114671511341,-0.05089327995639477,0.26411262863909424,-0.1895646536077472,-0.22596776655842846,-0.15461327358981836,-0.018288806759177503,-0.00021777003855574795,1.0384199673377874,-0.02302635204112652,0.017503942857865162,0.2859064287379574,-0.11006766100227922,-0.023311914959701745,-0.17543368475984034,-0.012555945546065062,-0.03353010178551028,-0.1678459182720573,0.1676053738934609,-0.0591647699260687,1.5516179211247048,-0.027475923634410968,-0.1833120012880328,-0.09322675032212485,-0.194686545623743,-0.004317843642055848,1.5265268911459342,-0.04471710896008074,0.20828163974426306,0.11148279558682697,-0.06326741033539587,-0.07723278779557326,-0.6949859134609017,0.013545664816823566,0.36335457032980994,-0.19486179668988246,-0.07772346203984934,-0.33141941291845256,0.2707733811257822,0.54710871434948,0.1779298864133913,-0.22639679630542492,0.00616925303883524,-0.07189944780400723,-0.07628449128441916,-0.03744646672373403,-0.08951739635137995,521
521,-0.03218868194433489,-0.35271977930071396,-0.051028841295558236,0.27561356170443263,-0.19205381605175986,-0.22333890679516652,-0.1362986178039659,-0.01646436474595471,-0.002550884617750701,1.3634542788211852,-0.018558680671259528,0.021720422994214172,0.2913219514307252,-0.11207511921790098,0.0002924311446657682,-0.16572518028339536,-0.012303809697377146,-0.03212438447081924,-0.16824265585014062,0.17783154652881442,-0.06054696956245054,1.5309160737096252,-0.0289606346137742,-0.1822615582582446,-0.093186567136467,-0.190485376571229,-0.004673946046554918,1.5706735475319118,-0.0414975597275014,0.20815332011362342,0.1019317981437422,-0.06374272780992532,-0.0870355453692497,-0.6007977280385046,0.01709623849381829,-0.05587720009911201,-0.19610758803817846,-0.08075906339100317,-0.33530003575945533,0.3418169043556833,0.5603309487833281,0.18527415682836373,-0.2286024972348725,0.006848043647076717,-0.07497326312832124,-0.07247613139417755,-0.03578926359621058,-0.09071149871348255,522
522,-0.02001061740405015,-0.3552910863301945,-0.04925727096083472,0.28765226880451045,-0.1935174767702046,-0.19270719317348867,-0.11949519056306235,-0.013892451086132948,-0.003052931576235443,1.6712131957922902,-0.014122014340654326,0.026321092868509477,0.2929040889846754,-0.11152607133188969,0.02623357130135604,-0.15399768640428554,-0.011292965498706418,-0.027227053766367394,-0.17233246495139942,0.18563320818134413,-0.06114895115120186,1.4725245368704707,-0.0334299573104446,-0.17887017638739316,-0.09442723327238195,-0.1823966722060048,0.001227195381822102,1.5845442442039734,-0.04224812966490303,0.20566170872557454,0.09626073876931836,-0.06356982014371551,-0.09577369017009045,-0.42864898286648423,0.02086716158980062,-0.3115047068686214,-0.19505206251632906,-0.08633513207949607,-0.33803392585023595,0.3873009990046407,0.5730725632590961,0.1905853698874307,-0.2318782270967927,0.0052309673836980625,-0.07847263987646505,-0.07330798139099753,-0.03283356027435885,-0.09179417517324062,523
523,-0.0032033334885337855,-0.35819746904160976,-0.047850529873972134,0.29820667873669054,-0.1930486202122087,-0.14240897908883932,-0.10495027864107953,-0.01063874037817547,-0.003990581351388023,1.9131937053146257,-0.009216050741850224,0.032348254239100926,0.2970819235600636,-0.10807049019824638,0.053303367772943595,-0.14009132674877367,-0.009384700377740815,-0.020604645130284052,-0.1786810781157532,0.1922201098120134,-0.06029969442924568,1.378380915315829,-0.03930282924638626,-0.17503188309100187,-0.09684505905584484,-0.17082663536905762,0.010639566615516807,1.571189410201288,-0.04788129927244131,0.2010067870616975,0.09423431765826229,-0.061697936769922405,-0.10145536165996173,-0.2479606977099238,0.02591737915975295,-0.40560444995793,-0.1938427354586394,-0.09138182976393258,-0.3413078494979423,0.40767778535386046,0.5921720614079632,0.19303009968092114,-0.2333091551542147,-0.00023167850311709565,-0.08157588957065107,-0.07747387358409177,-0.027854011041320507,-0.09233163898685437,524
524,0.008892203704161827,-0.36333787936711875,-0.0482324189277593,0.30515311539541723,-0.1930036547490499,-0.08230592591978587,-0.09338366990149932,-0.00756683725321855,-0.005705330661567615,2.0422604513236235,-0.005647822021403612,0.039743704122874424,0.3063014407907663,-0.10439701169064303,0.07899039081018946,-0.1262180302558135,-0.007501682406554177,-0.017536244266088234,-0.18828877296999172,0.19847750371704195,-0.05693293897283527,1.2504322045197256,-0.04477572836270658,-0.1731055482194102,-0.10126639662437359,-0.15721980698097732,0.019914490029532883,1.5316368914707863,-0.057899019883415975,0.1968507001558779,0.09702226103980975,-0.05744112967254101,-0.10258838059048413,-0.10565930764562062,0.030380686575641996,-0.4194456338813469,-0.1937802457355831,-0.09421461481156392,-0.34492302781171097,0.41978036353211495,0.6228119178477004,0.1941225709960692,-0.2308590483355801,-0.007489519318191418,-0.08502817415758074,-0.07921796943788752,-0.022567632611902845,-0.09219416451272544,525
525,0.012268662806312822,-0.37014767820986927,-0.04879740149646207,0.3083150190935213,-0.19469878899082738,-0.020516414324169875,-0.08439133905657845,-0.007407214376522656,-0.00765023254003365,2.021336572260595,-0.00492310133969967,0.04772280176418553,0.31620910527393076,-0.10121581456739842,0.10238635342048609,-0.11497785220853174,-0.005276140832645991,-0.019489656954851886,-0.19830431223631648,0.2047398284737326,-0.05219018043130878,1.0898150368625774,-0.048480264974828116,-0.17231839983698555,-0.1056168850456996,-0.1431257689325124,0.030999242563632234,1.4639382639661092,-0.06896492311736935,0.19732678096809342,0.10144316494648539,-0.05269713081081856,-0.09883370164317681,-0.01960569542784149,0.03187835082761477,-0.41738799861679543,-0.19505544208492495,-0.09665746575272244,-0.34775308388738,0.44016831123599187,0.6639512242669905,0.19446712195527432,-0.22491655158490578,-0.011827543588245566,-0.0882471402414172,-0.07474540061920108,-0.020003327074463857,-0.09117375634664665,526
526,0.007686893861030636,-0.37924071139145504,-0.048891694022118834,0.3081761902106811,-0.19459825330604313,0.03540867229876486,-0.07489314299908237,-0.010479197910688201,-0.010254368708077263,1.8246571636245708,-0.006783095661128752,0.05528090772768712,0.3202124942902118,-0.09650873731283921,0.12149553748720805,-0.10308656739073538,-0.003005368522957754,-0.021551181961882514,-0.2052122018903614,0.21132618714627283,-0.048507796265000895,0.9002778996053079,-0.05075865092437377,-0.1714281001506877,-0.10739694022296442,-0.13065778709973525,0.04444085819709334,1.3618384887679427,-0.07757350715706675,0.2021102344368858,0.10410452384818028,-0.05071675188280408,-0.09182846981539132,0.013814503315574572,0.029485195384430785,-0.41733731439677246,-0.19762970454298648,-0.09851293606382518,-0.3491333176977648,0.4699537755911369,0.7018434346122481,0.1946481224435766,-0.21736655222599843,-0.011097369382417711,-0.08898782828752011,-0.06669223956499414,-0.019778991546823475,-0.08887759742968318,527
527,-0.0027518270979028925,-0.39205770035848386,-0.04867672548692331,0.30649765642707205,-0.18894352156787225,0.08489779156522595,-0.06327287113708266,-0.014272948784481473,-0.014738508191240424,1.4516421085066928,-0.010380323640030387,0.06313195546691419,0.31904465474192667,-0.09175670261751778,0.13297310386171302,-0.08255009224253528,-0.00010416620388107797,-0.017269752308978335,-0.21038426719172704,0.2180210320345152,-0.04731135337118659,0.6921562858256589,-0.05111387594838912,-0.1692138792341542,-0.1082562237432313,-0.12037785481164448,0.05513705491132559,1.2137096140471617,-0.08255726486643633,0.20825358162541352,0.10588454458256978,-0.05113726586190295,-0.0868168635201387,0.007210741251057029,0.026142115247780054,-0.41799075932813257,-0.1991102807489315,-0.09921736059891899,-0.3495014639665851,0.5006361496213516,0.7266505172041605,0.1944697772298702,-0.20965107834128308,-0.008329356360377196,-0.08927664411779199,-0.06238691745242011,-0.020338832560162327,-0.0858508630040577,528
528,-0.015525713950621058,-0.40811890913090904,-0.0464080370987094,0.30497867495047126,-0.18106173755157634,0.13359425490547874,-0.050792724726335114,-0.017230339366784697,-0.019163769785326898,0.9483499196280001,-0.015649923823561798,0.0718373569717381,0.3189415951918626,-0.09102898432470341,0.13581756214919646,-0.042336248275466115,0.0041908142941607975,-0.005911882334702252,-0.21281771919865772,0.22396805798769936,-0.04773926565787415,0.48406429346491386,-0.0508437758083335,-0.1647915951238977,-0.11160995385745454,-0.11181767337058574,0.06134891556541586,1.0079602128768608,-0.08306262287686035,0.2140140545509699,0.10594121988082325,-0.05309972022270589,-0.08580826080312541,-0.01853865967547766,0.026222969339592547,-0.4169188353856921,-0.19719760476913403,-0.09901761948091369,-0.3496333405413966,0.525350793850106,0.7456284444337414,0.19332968989187607,-0.20158012536591113,-0.009192524264824545,-0.09130232792193474,-0.06484654708877331,-0.021239426739318522,-0.0835492301495766,529
529,-0.025559328173402923,-0.4267307150226916,-0.04094152306608763,0.30572375442916067,-0.17354348385510127,0.1891194684456804,-0.03663375237267574,-0.018826196111316515,-0.020689396554348663,0.39275295280393596,-0.02294692095386522,0.08334770507060252,0.32147587494915436,-0.09438822311987777,0.13250231063937618,0.028186127524951476,0.008481486727834721,0.006621687281220296,-0.21227493150719143,0.22989953129219978,-0.04886478518269474,0.2927801351996879,-0.05273928617554528,-0.158839638863444,-0.1181670838094161,-0.10492818831188921,0.06676561461272308,0.7539186116170101,-0.08068980037125148,0.21743935901161704,0.10356835236216702,-0.05629777534800937,-0.08707403984043259,-0.045666219502484506,0.027929601257149078,-0.41032031437561534,-0.19224516602831798,-0.0980446442259983,-0.3500131888284077,0.5412765867013583,0.7691818800488329,0.1925665628167068,-0.19325387755156348,-0.01490031924725533,-0.09291379357307578,-0.06923538235382562,-0.02070803920151761,-0.08375168252372253,530
530,-0.02933473767546707,-0.44626419543533274,-0.03344162176732325,0.31071705573646047,-0.1669599645165929,0.26193282471824597,-0.020866086605256406,-0.017742558421416504,-0.020025301313967916,-0.1427668346341836,-0.030951732763071366,0.0999785056036755,0.32337553687245046,-0.09949165562768586,0.12440418652586255,0.13260433119221215,0.012560529203013619,0.013996990759391354,-0.21323419216434455,0.2363617970452046,-0.05020755544340876,0.12941979845424328,-0.05481209914010566,-0.1517648629929357,-0.12398532742096863,-0.09871102456599229,0.0748792434634299,0.4874511313078409,-0.07850666173010046,0.21887245320708626,0.09963114634714464,-0.060106926180084536,-0.0906589834524397,-0.06639969759346306,0.02777917715826568,-0.3917531646919471,-0.1844912508972672,-0.09679368505126301,-0.3510988812439,0.5493599978832042,0.801995167500642,0.19259665974171122,-0.1855311039124572,-0.021693562874340613,-0.09359779835404837,-0.06932659331788751,-0.018882621611272896,-0.08553633783066988,531
531,-0.027521128215296668,-0.4636726364543779,-0.026037681986953116,0.31904320964544663,-0.16435070964093773,0.3610499667892447,-0.0069040949558870635,-0.013174788342257451,-0.017752764555597544,-0.5786247419477988,-0.03655642492512584,0.11840115339377522,0.3224978292242107,-0.10081740527733946,0.11156440114710281,0.2708014445611957,0.01754821228144319,0.012597726241274839,-0.2162833141281309,0.23979398083129985,-0.050702188573437876,0.004167663522644638,-0.05489408169641807,-0.1427868325993062,-0.1261325152460288,-0.0924088953086436,0.08584773454072575,0.2516161299483465,-0.07635679089806127,0.22015117056879685,0.09260749506256848,-0.06379088404999492,-0.09616351664471257,-0.07678954621697692,0.026646867168011096,-0.35772001510473594,-0.17604007716494033,-0.09489290622830843,-0.35276731782491566,0.5520980637005813,0.8440612929886322,0.19150951517797035,-0.1802135310123163,-0.025229598636442314,-0.09363073082247025,-0.06208065784301775,-0.017456051716011237,-0.0857470202115774,532
532,-0.022708428397464668,-0.4771135117109877,-0.019681803530624237,0.3301883491253488,-0.16877189091735778,0.4847938503278854,0.004162828441082955,-0.007954412553184353,-0.016136650934380284,-0.818528102560494,-0.038732386947971154,0.13392892181139826,0.3189608018108828,-0.09501494704899532,0.09590833025870785,0.44424549223950016,0.022603837163495878,0.005050316269555032,-0.21856996968770798,0.24103794436393508,-0.0489659099844184,-0.07870299034178851,-0.05541852549957525,-0.1303562734466011,-0.12761472123045792,-0.08512762553497291,0.09715294422998486,0.07921746697025911,-0.07305947336397707,0.2219498643155139,0.08201973324664201,-0.06515324515822413,-0.10254578267047312,-0.07706511044528469,0.026275859781675473,-0.31365280281034047,-0.16915024857666622,-0.09284828242619877,-0.3544407353180695,0.5496076885713934,0.8927977701409958,0.18982389645707132,-0.17758247436788552,-0.023208156564284627,-0.09335445950855883,-0.04963018216166995,-0.01588559239432813,-0.08405962841584239,533
533,-0.015258059536746381,-0.48557381000650546,-0.015417256092062417,0.3427695532647347,-0.18204867799556101,0.6145323263581784,0.013203768343730216,-0.005049038348491228,-0.01826087115745785,-0.8327981574142607,-0.0410860557352854,0.14745413426556053,0.3135557785727231,-0.0889019756919906,0.07711246160546291,0.6474957033783224,0.029971491727051998,-0.003671059579349682,-0.21745548130147244,0.24538839849225708,-0.043909802502350076,-0.12818599380269724,-0.05750620411129534,-0.11519364050791356,-0.13001199454613477,-0.07540211600150518,0.10912611736902525,-0.015125387612586083,-0.0708739013304461,0.22433967190219062,0.07120282858824811,-0.06346936538345105,-0.10860047464157063,-0.07108523293483154,0.026951573424758818,-0.27263578689057005,-0.16182290276119915,-0.09094245689560528,-0.35576133975432334,0.538976142500058,0.9438535816514596,0.18873349684603966,-0.1741707867573377,-0.018346723839012487,-0.09394306117574888,-0.03640653557948818,-0.013459933827098654,-0.08200126479103684,534
534,-0.0042915351205393346,-0.4891963818219648,-0.015478123170787991,0.35364787208137366,-0.2012798988362538,0.7213096184117559,0.018891808410746946,-0.005564729008045888,-0.022334919932467834,-0.7011391684532113,-0.04563003623908024,0.1617511990401309,0.3037654048257684,-0.08625080003225666,0.0527801670748436,0.8598074408262071,0.047414774318770156,-0.012596946593277404,-0.21448144071524433,0.250797242175829,-0.0365320523810831,-0.1633109157734023,-0.05875374542880303,-0.10104549076510878,-0.12994693923361234,-0.06210412897333675,0.12097717665598842,-0.0420861055183559,-0.07117350568746303,0.22586163486665445,0.06336223159878546,-0.0602430966119151,-0.11211613514832611,-0.06302900524172889,0.028164029529163984,-0.24695278132585946,-0.15472358134949296,-0.08903798687520668,-0.35722030191407744,0.5109781863094869,0.9884464334748786,0.18888365164895457,-0.16540656976616586,-0.015813257497992395,-0.09463573612518014,-0.025236964741595536,-0.01022311123313672,-0.0811878783154282,535
535,0.008086329947780697,-0.4914858482183905,-0.019697580173757088,0.3605672682667473,-0.22038395479085793,0.7811758478819254,0.02049801073684937,-0.010016717763669622,-0.028191849615602546,-0.5292562150136543,-0.05011821667155281,0.1768579867810095,0.28702666008660305,-0.08302801925090214,0.019507184067974484,1.0472954345967709,0.08224155503410005,-0.016853285688620535,-0.2148431672038509,0.254442414990769,-0.028617218261114113,-0.19716800553046276,-0.05911238252111564,-0.08954769738225521,-0.12645117789395416,-0.04634999493340225,0.12866504507386986,-0.02948485617245422,-0.07323798749518227,0.22652872357321263,0.05848406587796952,-0.05602209204023173,-0.11099044523982143,-0.05601557357407683,0.029214155770014814,-0.23971559120298563,-0.15213145294267014,-0.08866411361215586,-0.3593073188620841,0.44947161551622494,1.0155454262892425,0.18985724640531074,-0.15079454973394296,-0.01644616371459639,-0.0951563597201411,-0.012558211702072497,-0.00810156098750774,-0.08245110850137931,536
536,0.019054900480413778,-0.4959029071968777,-0.025890419148756463,0.3621712074624748,-0.2360834853376435,0.7861143588885331,0.019859099020576865,-0.015287723002354828,-0.036885050688437115,-0.3848575617062947,-0.05417532349683302,0.19176278595801133,0.2665984038258151,-0.0792512720108513,-0.024270263932503686,1.1697578132166115,0.1385796947729226,-0.009776121501818273,-0.21650273558698396,0.25718349621546305,-0.020444372995126758,-0.23298727541987196,-0.060472852802510725,-0.07944863041481932,-0.1248555593378517,-0.030034042428251,0.1315457790348168,-0.0049353587312856995,-0.07644883221396061,0.22786528310972787,0.05634927600510921,-0.05022832728227264,-0.1053267399727411,-0.05113934404268966,0.03022928654702501,-0.24264182481950536,-0.15315921968487187,-0.09074170288853357,-0.3607363005373539,0.3454464323999807,1.0215705851082668,0.18780955252561396,-0.13495587205751852,-0.01643723569044489,-0.09608901527163498,0.014662697670925665,-0.007932857461350404,-0.08415915523177085,537
537,0.027601960692923255,-0.503450229986853,-0.03298779983826214,0.3597494957290097,-0.24603835421818215,0.7444292395665739,0.01745925435689405,-0.017546729920823526,-0.044379950737548954,-0.2967687260798114,-0.059917856286088506,0.2069191881664899,0.24348539663521385,-0.07836531451708983,-0.07180812988134908,1.1879562017237404,0.2172480961546903,0.008258487917935549,-0.21364620615255886,0.2596465691805617,-0.012464542393862063,-0.2712979010681015,-0.06103443776475841,-0.06961846947967261,-0.13059961961794242,-0.011122817923008982,0.13187682168911102,0.009828074454344693,-0.08078251306718826,0.22996894087736763,0.05686328374304938,-0.044485697999869206,-0.09739127386720028,-0.048717523123779,0.030774997994136695,-0.2434995663807737,-0.1537876510635745,-0.09470464689167934,-0.36060056929444184,0.20883993614202148,1.0177309661256602,0.18158239493880657,-0.12195841598908612,-0.012559743422264381,-0.09691435495372358,0.06976181083729233,-0.006545358078536831,-0.0836395608251014,538
538,0.03250873709546735,-0.5124598389330254,-0.04046552533352391,0.35410788331790627,-0.24706107603335115,0.6679700548112236,0.013104171456197578,-0.017015910226132067,-0.04678505233942594,-0.2629437352459192,-0.06766363485298824,0.22213297517695207,0.21398908805640593,-0.0794106361241434,-0.11487133320754372,1.0739602827886667,0.3154716961034896,0.029468892112302858,-0.2079776857839463,0.2616570934067931,-0.006721868081805103,-0.30669763777147796,-0.05942489370640866,-0.060108497687558764,-0.1425636571703378,0.009476212442213972,0.1308299338933427,0.003128334568849034,-0.08606442469249445,0.23147463066928753,0.059554971624350056,-0.04115819236094132,-0.08952148778645286,-0.048419095835915166,0.030603206893938174,-0.23705156410213696,-0.15240918955894156,-0.09778398349042833,-0.3588828641523682,0.06038792049499894,1.023412890557058,0.17581023417823588,-0.11190199902807416,-0.004064478638366679,-0.09663706420996647,0.16243401743354918,-0.003356730032322397,-0.08105036386768757,539
539,0.03358197485939615,-0.521451493933464,-0.04535110076679856,0.3443239187623513,-0.24109477785974204,0.5644838034696305,0.00835434749506303,-0.015409289354484261,-0.04454572549895047,-0.2621926913136785,-0.07540656050673486,0.2357240087866712,0.1782154897705438,-0.07848416655062651,-0.15188563005919162,0.8282636327221838,0.42814793462236483,0.041286799683262,-0.20350278790482063,0.26257030660565417,-0.003990911566774988,-0.33273377851204455,-0.05810353693102128,-0.05111743869114614,-0.1556804228761982,0.026804350108679598,0.12667127672158654,-0.023135000549664997,-0.09010227139293336,0.23250910776830525,0.06431642410552556,-0.04076711589549851,-0.08427471181379509,-0.04751180818932593,0.03209544011868392,-0.2288766451155555,-0.1484152008129062,-0.09718680137517488,-0.3555122810252722,-0.08367531215027874,1.0528996723021447,0.1744080297844865,-0.1015927751170263,0.006646902987152412,-0.09540751856138266,0.30290138601189703,-0.000327937589589114,-0.0797925936964246,540
